0,70.82157897949219
184.9198385142586,67.2027359008789
369.8396770285172,60.31222534179688
554.7595155427758,64.81755828857422
739.6793540570344,61.89320373535156
924.599192571293,68.98600006103516
1109.5190310855517,70.69255065917969
1294.4388695998102,74.3976821899414
1479.3587081140688,75.0406265258789
1664.2785466283274,76.00884246826172
1849.198385142586,76.43799591064453
2034.1182236568445,73.795654296875
2219.0380621711033,76.931396484375
2403.957900685362,79.24528503417969
2588.8777391996205,84.81974792480469
2773.797577713879,86.60448455810547
2958.7174162281376,94.83976745605469
3143.637254742396,91.88688659667969
3328.5570932566548,86.6867446899414
3513.4769317709133,90.90396118164062
3698.396770285172,94.01705932617188
3883.3166087994305,93.1832275390625
4068.236447313689,94.0311508178711
4253.156285827948,101.0776519775391
4438.076124342207,106.0159530639648
4622.995962856465,109.06201171875
4807.915801370724,106.0056304931641
4992.835639884982,107.4356384277344
5177.755478399241,110.8583374023438
5362.675316913499,111.6255874633789
5547.595155427758,114.8164749145508
5732.514993942016,125.1911926269531
5917.434832456275,129.928955078125
6102.354670970534,137.5511016845703
6287.274509484792,140.2538452148438
6472.194347999051,144.7163238525391
6657.1141865133095,164.4061431884766
6842.0340250275685,153.9871826171875
7026.953863541827,161.5399169921875
7211.873702056086,167.0554046630859
7396.793540570344,155.8939971923828
7581.713379084603,145.9679565429688
7766.633217598861,140.1263580322266
7951.55305611312,144.9679260253906
8136.472894627378,156.6302947998047
8321.392733141636,152.0553131103516
8506.312571655895,148.9504547119141
8691.232410170154,148.3308868408203
8876.152248684413,141.5545501708984
9061.072087198672,144.18994140625
9245.99192571293,146.6756896972656
9430.911764227189,140.8539886474609
9615.831602741448,135.5848236083984
9800.751441255707,138.0694732666016
9985.671279769964,138.2288513183594
10170.591118284223,134.9363098144531
10355.510956798482,131.7667388916016
10540.43079531274,134.4505310058594
10725.350633826998,135.4792175292969
10910.270472341257,131.3649444580078
11095.190310855516,123.5437774658203
11280.110149369775,116.4317092895508
11465.029987884032,112.2876815795898
11649.949826398291,111.7249908447266
11834.86966491255,112.3543472290039
12019.78950342681,126.1045989990234
12204.709341941068,133.8482818603516
12389.629180455326,136.9684753417969
12574.549018969585,133.1990966796875
12759.468857483844,134.5013275146484
12944.388695998103,133.2265625
13129.30853451236,141.5651245117188
13314.228373026619,152.1304168701172
13499.148211540878,154.4287872314453
13684.068050055137,150.6641235351562
13868.987888569394,151.7953033447266
14053.907727083653,152.7926177978516
14238.827565597912,151.8165740966797
14423.747404112171,151.5703277587891
14608.667242626429,150.7115936279297
14793.587081140688,149.8424072265625
14978.506919654947,148.5587615966797
15163.426758169206,147.7376403808594
15348.346596683465,146.3215026855469
15533.266435197722,139.4110412597656
15718.18627371198,137.2858276367188
15903.10611222624,137.9927825927734
16088.025950740499,139.2756958007812
16272.945789254756,140.5771484375
16457.865627769017,140.052734375
16642.785466283272,141.1011047363281
16827.70530479753,143.0016174316406
17012.62514331179,140.0969848632812
17197.54498182605,141.7625122070312
17382.46482034031,144.0261383056641
17567.384658854568,138.2673645019531
17752.304497368827,141.5007934570312
17937.224335883086,141.7559814453125
18122.144174397345,141.972412109375
18307.0640129116,142.0231323242188
18491.98385142586,142.3451995849609
18676.903689940118,143.0088043212891
18861.823528454377,143.4187316894531
19046.743366968636,142.7356719970703
19231.663205482895,144.8935699462891
19416.583043997154,142.6716766357422
19601.502882511413,139.7212219238281
19786.42272102567,134.2807769775391
19971.342559539928,133.2726440429688
20156.262398054187,134.6477203369141
20341.182236568446,133.5724945068359
20526.102075082705,136.7390747070312
20711.021913596964,139.3704681396484
20895.941752111223,146.6877136230469
21080.86159062548,147.4352416992188
21265.78142913974,146.8138427734375
21450.701267653996,143.5700073242188
21635.621106168255,144.5812377929688
21820.540944682514,142.4208374023438
22005.460783196773,142.5854949951172
22190.380621711032,157.3539581298828
22375.30046022529,154.7096405029297
22560.22029873955,142.6406555175781
22745.14013725381,130.9909210205078
22930.059975768065,131.4046936035156
