0	404.6540222167969
12.151574185795655	406.3482055664062
24.30314837159131	408.23193359375
36.454722557386965	410.6552429199219
48.60629674318262	411.7131652832031
60.75787092897827	413.8274230957031
72.90944511477393	415.6428833007812
85.06101930056958	415.313232421875
97.21259348636524	419.3584899902344
109.36416767216089	419.6154479980469
121.51574185795654	418.8768310546875
133.6673160437522	418.8529968261719
145.81889022954786	418.8561096191406
157.9704644153435	418.4996643066406
170.12203860113917	417.8520812988281
182.27361278693482	417.635986328125
194.42518697273047	416.6808471679688
206.57676115852612	414.8186950683594
218.72833534432178	413.1563720703125
230.87990953011743	412.6571044921875
243.03148371591308	410.3299560546875
255.18305790170874	408.7926635742188
267.3346320875044	407.9071960449219
279.48620627330007	405.9469604492188
291.6377804590957	404.6371765136719
303.7893546448914	404.38134765625
315.940928830687	406.3845520019531
328.0925030164827	408.4400024414062
340.24407720227833	408.2710571289062
352.395651388074	408.2745361328125
364.54722557386964	408.5436096191406
376.6987997596653	409.9146118164062
388.85037394546094	410.8862609863281
401.0019481312566	413.1753234863281
413.15352231705225	414.9027404785156
425.3050965028479	415.6622314453125
437.45667068864356	416.0146484375
449.6082448744392	417.1843872070312
461.75981906023486	417.9111938476562
473.9113932460305	418.8990478515625
486.06296743182617	418.9346923828125
498.2145416176218	419.0632934570312
510.3661158034175	419.4725036621094
522.5176899892132	419.8989562988281
534.6692641750088	420.0486450195312
546.8208383608045	420.4764709472656
558.9724125466001	420.0889282226562
571.1239867323958	422.9577941894531
583.2755609181914	424.8114318847656
595.4271351039871	429.62255859375
607.5787092897828	434.1275329589844
619.7302834755784	436.9939880371094
631.881857661374	440.0669555664062
644.0334318471697	441.5399169921875
656.1850060329654	446.0399475097656
668.336580218761	453.4666748046875
680.4881544045567	457.6292724609375
692.6397285903523	459.9691467285156
704.791302776148	462.1833801269531
716.9428769619436	464.9100341796875
729.0944511477393	466.1144714355469
741.2460253335349	467.5645141601562
753.3975995193306	468.4091491699219
765.5491737051262	468.4744567871094
777.7007478909219	468.4694213867188
789.8523220767175	468.8221740722656
802.0038962625132	468.7322692871094
814.1554704483088	468.0054626464844
826.3070446341045	467.4362487792969
838.4586188199002	466.6777648925781
850.6101930056958	465.3478393554688
862.7617671914915	464.0549011230469
874.9133413772871	462.9796752929688
887.0649155630828	462.1883850097656
899.2164897488784	460.959228515625
911.3680639346741	459.8086853027344
923.5196381204697	458.8217163085938
935.6712123062654	457.832275390625
947.822786492061	456.7860107421875
959.9743606778567	457.7991333007812
972.1259348636523	458.4731140136719
984.277509049448	459.2677612304688
996.4290832352436	460.6136474609375
1008.5806574210393	462.7945861816406
1020.732231606835	463.7606506347656
1032.8838057926307	464.1159057617188
1045.0353799784264	463.9486694335938
1057.186954164222	463.4187622070312
1069.3385283500177	462.7933349609375
1081.4901025358133	462.8265991210938
1093.641676721609	461.8471069335938
1105.7932509074046	461.0542297363281
1117.9448250932003	461.1707763671875
1130.096399278996	462.735595703125
1142.2479734647916	465.3521118164062
1154.3995476505872	466.6370849609375
1166.551121836383	467.4114074707031
1178.7026960221785	465.6477661132812
1190.8542702079742	463.7147827148438
1203.0058443937698	462.3856506347656
1215.1574185795655	462.3648376464844
1227.3089927653612	460.0891418457031
1239.4605669511568	457.4740295410156
1251.6121411369525	454.2206420898438
1263.763715322748	453.9835815429688
1275.9152895085438	458.0316467285156
1288.0668636943394	459.9177551269531
1300.218437880135	460.4934692382812
1312.3700120659307	462.0592956542969
1324.5215862517264	465.146728515625
1336.673160437522	466.7197570800781
1348.8247346233177	468.6189270019531
1360.9763088091133	469.9595031738281
1373.127882994909	469.5552673339844
1385.2794571807046	469.9841003417969
1397.4310313665003	472.9894409179688
1409.582605552296	474.5885314941406
1421.7341797380916	475.0435791015625
1433.8857539238873	475.441650390625
1446.037328109683	475.23583984375
1458.1889022954786	475.0458374023438
1470.3404764812742	472.2886657714844
1482.4920506670699	466.69384765625
1494.6436248528655	463.1290283203125
1506.7951990386612	461.641357421875
1518.9467732244568	456.0660400390625
1531.0983474102525	452.328857421875
1543.2499215960481	449.7627258300781
1555.4014957818438	447.0077209472656
1567.5530699676394	445.3715209960938
1579.704644153435	444.4568176269531
1591.8562183392307	444.1163024902344
1604.0077925250264	445.0203552246094
1616.159366710822	446.3627624511719
1628.3109408966177	447.5840454101562
1640.4625150824133	448.7868957519531
1652.614089268209	450.5927124023438
1664.7656634540047	451.1539001464844
1676.9172376398003	451.5927124023438
1689.068811825596	454.0142211914062
1701.2203860113916	454.7756652832031
1713.3719601971873	458.1496887207031
1725.523534382983	459.9970092773438
1737.6751085687786	461.3002624511719
1749.8266827545742	463.2933959960938
1761.9782569403699	465.0757446289062
1774.1298311261655	468.5746459960938
1786.2814053119612	472.0800170898438
1798.4329794977568	473.0960388183594
1810.5845536835525	475.6579284667969
1822.7361278693481	476.7546081542969
1834.8877020551438	476.2487487792969
1847.0392762409394	474.6011047363281
1859.190850426735	476.4868774414062
1871.3424246125307	477.18505859375
1883.4939987983264	477.0234375
1895.645572984122	478.2445983886719
1907.7971471699177	478.4212951660156
1919.9487213557134	478.9865112304688
1932.100295541509	479.2830810546875
1944.2518697273047	479.7456970214844
1956.4034439131003	480.2268981933594
1968.555018098896	480.3486633300781
1980.7065922846916	480.3270874023438
1992.8581664704873	480.0306091308594
